epoch,loss,accuracy,val_loss,val_accuracy
1,0.5858492035855795,0.7494311220024505,0.38081060230731967,0.8806064434617814
2,0.3383609004651701,0.8953264484509015,0.32600745156407357,0.899557801642451
3,0.27832644146882707,0.9125678277612462,0.31334093406796454,0.8957675300063171
4,0.2406930453013941,0.9228076317171363,0.27880541905760764,0.9058749210360075
5,0.20734439352683348,0.9315596009102048,0.3235166279226542,0.9084017687934302
